id,trn_extracted,dual_coded,timestamp_finished,incidental_screening,incidental_screening_changes,incidental_screening_comment,comments
tri05179,CTRI/2020/11/029038,FALSE,2021-10-22T10:13:33Z,NA,NA,NA,NA
tri05203,CTRI/2020/11/029166,FALSE,2021-10-28T09:58:46Z,NA,NA,NA,NA
tri05213,CTRI/2020/11/029265,FALSE,2021-10-03T04:02:27Z,NA,NA,NA,Brief summary on registry has some results but does not meet ICTRP minimum criteria.
tri05239,ISRCTN11466448,FALSE,2021-09-23T09:43:09Z,NA,NA,NA,NA
tri05241,ISRCTN11970082,FALSE,2021-09-29T04:01:50Z,NA,NA,NA,can also access full journal article from July issue here: https://www.ima-india.org/ima/left-side-bar.php?pid=347\n\nCouldn't get an exact publication date but knew it was july and the paper said it was accepted on 2 July 2021 so that is marginally more accurate than defaulting to the 1st of the month.
tri05344,NCT04319731,FALSE,2021-09-30T16:21:16Z,NA,NA,NA,NA
tri05361,NCT04350723,FALSE,2021-11-01T05:46:46Z,NA,NA,NA,NA
tri05373,NCT04359862,FALSE,2021-10-01T07:34:30Z,NA,NA,NA,NA
tri05378,NCT04367168,FALSE,2021-10-25T02:52:18Z,NA,NA,NA,NA
tri05386,NCT04376034,FALSE,2021-10-01T08:01:18Z,NA,NA,NA,NA
tri05393,NCT04381845,FALSE,2021-09-23T09:31:01Z,NA,NA,NA,NA
tri05404,NCT04395430,FALSE,2021-10-29T00:42:58Z,NA,NA,NA,NA
tri05421,NCT04421612,FALSE,2021-09-22T03:01:07Z,NA,NA,NA,NA
tri05447,NCT04450004,FALSE,2021-10-31T08:37:12Z,NA,NA,NA,"While long-term secondary follow-up is ongoing, the published article includes full results for the primary outcomes which are through Day 21 for all expected pts."
tri05475,NCT04452812,FALSE,2021-10-01T08:50:37Z,NA,NA,NA,NA
tri05492,NCT04453852,FALSE,2021-09-27T14:07:05Z,NA,NA,NA,NA
tri05527,NCT04457726,FALSE,2021-10-01T08:54:28Z,NA,NA,NA,Primary outcome is safety measures
tri05530,NCT04458298,FALSE,2021-10-28T08:54:17Z,NA,NA,NA,Primary outcomes are safety and tolerability
tri05532,NCT04458363,FALSE,2021-09-21T04:02:03Z,NA,NA,NA,NA
tri05534,NCT04458948,FALSE,2021-10-01T09:00:23Z,NA,NA,NA,NA
tri05536,NCT04459286,FALSE,2021-10-01T13:00:14Z,NA,NA,NA,NA
tri05553,NCT04460014,FALSE,2021-10-01T10:07:51Z,NA,NA,NA,NA
tri05557,NCT04460183,FALSE,2021-09-19T03:20:21Z,NA,NA,NA,NA
tri05565,NCT04460651,FALSE,2021-11-01T21:08:19Z,NA,NA,NA,NA
tri05567,NCT04460677,FALSE,2021-09-30T16:24:13Z,NA,NA,NA,NA
tri05571,NCT04461379,FALSE,2021-09-20T11:48:28Z,NA,NA,NA,NA
tri05572,NCT04461925,FALSE,2021-10-18T04:17:28Z,NA,NA,NA,NA
tri05601,NCT04465695,FALSE,2021-10-26T09:43:12Z,NA,NA,NA,NA
tri05608,NCT04466540,FALSE,2021-09-20T11:50:19Z,NA,NA,NA,NA
tri05611,NCT04466657,FALSE,2021-09-23T11:46:28Z,NA,NA,NA,NA
tri05624,NCT04468009,FALSE,2021-10-01T18:23:31Z,NA,NA,NA,NA
tri05655,NCT04470622,FALSE,2021-11-06T10:06:57Z,NA,NA,NA,NA
tri05669,NCT04472494,FALSE,2021-09-19T04:15:34Z,NA,NA,NA,NA
tri05706,NCT04475302,FALSE,2021-10-30T13:54:19Z,NA,NA,NA,NA
tri05712,NCT04475601,FALSE,2021-10-26T09:58:32Z,NA,NA,NA,EUCTR completion date: 2021-05-26\n\nPreprint protocol here: 10.21203/rs.3.rs-229140/v1
tri05718,NCT04476680,FALSE,2021-10-20T07:46:32Z,NA,NA,NA,NA
tri05723,NCT04476927,FALSE,2021-10-18T04:14:42Z,NA,NA,NA,Device evaluation
tri05736,NCT04477993,FALSE,2021-10-06T06:42:44Z,NA,NA,NA,NA
tri05739,NCT04478539,FALSE,2021-11-09T15:38:48Z,NA,NA,NA,NA
tri05752,NCT04479540,FALSE,2021-10-18T04:13:59Z,NA,NA,NA,NA
tri05774,NCT04481685,FALSE,2021-10-08T06:17:24Z,NA,NA,NA,The trial's results was potentially published here: https://www.embase.com/search/results?subaction=viewrecord&id=L635308109 which was linked on cochrane but I am unable to access. \nAlso found an abstract with trial number: https://www.atsjournals.org/doi/pdf/10.1164/ajrccm-conference.2021.203.1_MeetingAbstracts.A1287
tri05782,NCT04482647,FALSE,2021-10-18T14:44:44Z,NA,NA,NA,NA
tri05788,NCT04483635,FALSE,2021-10-26T13:38:28Z,NA,NA,NA,NA
tri05789,NCT04483752,FALSE,2021-09-23T11:44:04Z,NA,NA,NA,NA
tri05810,NCT04486482,FALSE,2021-10-06T04:46:22Z,NA,NA,NA,NA
tri05816,NCT04487210,FALSE,2021-10-30T14:07:32Z,NA,NA,NA,Phase 1 safety outcomes
tri05817,NCT04487444,FALSE,2021-10-01T09:06:39Z,NA,NA,NA,NA
tri05867,NCT04492527,FALSE,2021-10-07T04:12:08Z,NA,NA,NA,NA
tri05886,NCT04495101,FALSE,2021-10-19T06:50:57Z,NA,NA,NA,NA
tri05891,NCT04495842,FALSE,2021-10-01T09:01:06Z,NA,NA,NA,NA
tri05897,NCT04496245,FALSE,2021-11-05T08:02:32Z,NA,NA,NA,NA
tri05917,NCT04497922,FALSE,2021-11-08T08:51:49Z,NA,NA,NA,NA
tri05918,NCT04497987,FALSE,2021-11-05T07:39:56Z,NA,NA,NA,NA
tri05938,NCT04500366,FALSE,2021-11-08T09:12:05Z,NA,NA,NA,NA
tri05945,NCT04501445,FALSE,2021-09-23T09:35:49Z,NA,NA,NA,NA
tri05959,NCT04502667,FALSE,2021-09-23T11:42:18Z,NA,NA,NA,NA
tri05971,NCT04505761,FALSE,2021-09-30T06:21:22Z,NA,NA,NA,NA
tri05982,NCT04508075,FALSE,2021-10-01T04:04:26Z,NA,NA,NA,This result is so recent it isn't even pubmed indexed yet at time of search. PMC ID: PMC8461222
tri05992,NCT04508985,FALSE,2021-09-20T14:03:51Z,NA,NA,NA,NA
tri06001,NCT04510207,FALSE,2021-11-05T07:57:24Z,NA,NA,NA,NA
tri06003,NCT04510402,FALSE,2021-09-23T11:40:14Z,NA,NA,NA,"healthy participants, no vaccination, no primary efficacy outcome"
tri06005,NCT04510454,FALSE,2021-10-28T09:31:03Z,NA,NA,NA,NA
tri06010,NCT04510662,FALSE,2021-10-01T09:17:49Z,NA,NA,NA,NA
tri06012,NCT04511650,FALSE,2021-10-07T03:10:42Z,NA,NA,NA,Leaving this out of the other category but there is some mention of the trial status here:\nhttps://last10k.com/sec-filings/arpo
tri06023,NCT04513184,FALSE,2021-10-01T09:21:17Z,NA,NA,NA,NA
tri06026,NCT04513470,FALSE,2021-09-19T04:11:52Z,NA,NA,NA,NA
tri06031,NCT04513990,FALSE,2021-11-08T09:08:42Z,NA,NA,NA,diagnostic evaluation
tri06034,NCT04514302,FALSE,2021-09-23T11:34:06Z,NA,NA,NA,NA
tri06038,NCT04514900,FALSE,2021-10-01T13:49:51Z,NA,NA,NA,NA
tri06045,NCT04516564,FALSE,2021-10-01T09:23:08Z,NA,NA,NA,Primary outcomes is incidence of adverse events in healthy subjects
tri06047,NCT04516759,FALSE,2021-10-19T06:01:48Z,NA,NA,NA,NA
tri06052,NCT04516915,FALSE,2021-10-18T04:01:26Z,NA,NA,NA,NA
tri06056,NCT04517006,FALSE,2021-09-28T11:10:35Z,NA,NA,NA,NA
tri06070,NCT04519216,FALSE,2021-10-14T05:12:27Z,NA,NA,NA,NA
tri06081,NCT04520620,FALSE,2022-10-04T10:30:20Z,NA,NA,NA,NA
tri06084,NCT04521036,FALSE,2021-11-09T15:40:29Z,NA,NA,NA,NA
tri06097,NCT04522830,FALSE,2021-10-13T02:35:10Z,NA,NA,NA,NA
tri06107,NCT04524507,FALSE,2021-09-26T12:36:06Z,NA,NA,NA,Non-results press release announcing trial: https://news.unchealthcare.org/2020/09/unc-ramps-up-convalescent-plasma-clinical-trial-to-fight-covid-19/
tri06110,NCT04524663,FALSE,2021-10-26T12:57:28Z,NA,NA,NA,NA
tri06120,NCT04525820,FALSE,2021-10-28T09:03:41Z,NA,NA,NA,Protocol is a preprint so not sure what publication type to select
tri06127,NCT04526821,FALSE,2021-10-14T05:31:31Z,NA,NA,NA,NA
tri06128,NCT04526912,FALSE,2021-10-08T11:56:26Z,NA,NA,NA,NA
tri06131,NCT04527198,FALSE,2021-10-18T14:06:56Z,NA,NA,NA,NA
tri06145,NCT04528641,FALSE,2021-10-14T05:46:26Z,NA,NA,NA,Vaccine phase 1 safety outcomes
tri06146,NCT04528667,FALSE,2021-10-28T09:37:53Z,NA,NA,NA,NA
tri06147,NCT04528771,FALSE,2021-10-01T09:27:05Z,NA,NA,NA,NA
tri06148,NCT04528888,FALSE,2021-11-01T21:38:03Z,NA,NA,NA,NA
tri06159,NCT04530396,FALSE,2021-10-28T09:49:34Z,NA,NA,NA,NA
tri06181,NCT04531774,FALSE,2021-09-23T09:30:35Z,NA,NA,NA,NA
tri06182,NCT04532294,FALSE,2021-11-04T04:58:01Z,NA,NA,NA,Primary outcomes only for safety in healthy participants.
tri06187,NCT04532931,FALSE,2021-11-09T15:47:25Z,NA,NA,NA,NA
tri06206,NCT04535167,FALSE,2021-10-30T13:15:15Z,NA,NA,NA,NA
tri06209,NCT04535700,FALSE,2021-10-01T09:34:21Z,NA,NA,NA,NA
tri06210,NCT04535778,FALSE,2021-09-23T09:35:30Z,NA,NA,NA,NA
tri06211,NCT04535791,FALSE,2021-10-07T02:55:03Z,NA,NA,NA,NA
tri06215,NCT04536090,FALSE,2021-10-14T03:50:26Z,NA,NA,NA,NA
tri06223,NCT04537130,FALSE,2021-11-09T15:48:00Z,NA,NA,NA,phase 1 safety outcomes
tri06224,NCT04537208,FALSE,2021-11-01T05:53:23Z,NA,NA,NA,NA
tri06235,NCT04537949,FALSE,2021-10-01T13:53:51Z,NA,NA,NA,Phase 1 safety outcomes
tri06240,NCT04539275,FALSE,2021-10-22T11:15:54Z,NA,NA,NA,NA
tri06243,NCT04539821,FALSE,2021-09-23T09:25:52Z,NA,NA,NA,NA
tri06248,NCT04540393,FALSE,2021-10-27T07:19:13Z,NA,NA,NA,Also withdrawn
tri06260,NCT04542122,FALSE,2021-11-08T09:05:17Z,NA,NA,NA,NA
tri06266,NCT04542408,FALSE,2021-10-14T03:52:43Z,NA,NA,NA,NA
tri06279,NCT04542993,FALSE,2021-10-05T07:42:36Z,NA,NA,NA,NA
tri06281,NCT04543760,FALSE,2021-09-22T02:54:24Z,NA,NA,NA,NA
tri06299,NCT04547127,FALSE,2021-10-05T07:39:35Z,NA,NA,NA,NA
tri06305,NCT04547660,FALSE,2021-10-01T16:17:22Z,NA,NA,NA,NA
tri06308,NCT04548531,FALSE,2021-11-08T09:02:57Z,NA,NA,NA,NA
tri06314,NCT04549337,FALSE,2021-11-08T08:17:14Z,NA,NA,NA,NA
tri06325,NCT04551339,FALSE,2021-11-05T09:52:02Z,NA,NA,NA,NA
tri06327,NCT04551547,FALSE,2021-10-18T11:15:46Z,NA,NA,NA,Phase 1 safety outcomes
tri06362,NCT04558021,FALSE,2021-09-19T04:09:17Z,NA,NA,NA,NA
tri06379,NCT04559074,FALSE,2021-11-08T09:01:22Z,NA,NA,NA,NA
tri06393,NCT04561154,FALSE,2021-09-23T09:30:15Z,NA,NA,NA,NA
tri06401,NCT04563208,FALSE,2021-09-23T11:30:41Z,NA,NA,NA,NA
tri06404,NCT04563650,FALSE,2021-09-23T09:29:44Z,NA,NA,NA,NA
tri06405,NCT04563676,FALSE,2021-09-23T09:29:24Z,NA,NA,NA,NA
tri06416,NCT04565665,FALSE,2021-10-19T10:42:19Z,NA,NA,NA,NA
tri06451,NCT04569383,FALSE,2021-10-14T03:39:56Z,NA,NA,NA,NA
tri06464,NCT04572360,FALSE,2021-10-18T14:56:36Z,NA,NA,NA,rehab
tri06466,NCT04572412,FALSE,2021-10-22T10:05:37Z,NA,NA,NA,Feasibility study
tri06476,NCT04573855,FALSE,2021-09-23T11:26:32Z,NA,NA,NA,NA
tri06481,NCT04574869,FALSE,2021-10-01T09:36:55Z,NA,NA,NA,Primary outcome is measuring frequency and severity of adverse events
tri06494,NCT04577534,FALSE,2021-10-30T13:14:36Z,NA,NA,NA,NA
tri06495,NCT04578158,FALSE,2021-10-06T07:04:46Z,NA,NA,NA,NA
tri06497,NCT04578210,FALSE,2021-09-20T11:59:33Z,NA,NA,NA,NA
tri06507,NCT04579640,FALSE,2021-10-30T14:36:59Z,NA,NA,NA,NA
tri06527,NCT04581954,FALSE,2021-10-30T14:30:03Z,NA,NA,NA,NA
tri06529,NCT04582214,FALSE,2021-09-20T11:55:46Z,NA,NA,NA,NA
tri06531,NCT04582318,FALSE,2021-10-30T07:42:01Z,NA,NA,NA,A primary endpoint for Part 2 is efficacy.\n\nThis is another study but cites the results from this study as &quot;on file&quot; https://www.sciencedirect.com/science/article/pii/S0002939421004414
tri06533,NCT04582344,FALSE,2021-10-14T05:11:18Z,NA,NA,NA,NA
tri06534,NCT04583228,FALSE,2021-10-13T07:22:54Z,NA,NA,NA,Safety only (DLT = dose-limiting toxicity) outcomes in phase 1 healthy adults.
tri06555,NCT04584710,FALSE,2021-10-14T05:39:52Z,NA,NA,NA,NA
tri06559,NCT04586153,FALSE,2021-10-13T07:07:00Z,NA,NA,NA,NA
tri06574,NCT04589936,FALSE,2021-11-09T15:55:33Z,NA,NA,NA,There is an embase link on cochrane: https://www.embase.com/search/results?subaction=viewrecord&id=L635307104
tri06576,NCT04590053,FALSE,2021-09-23T11:25:02Z,NA,NA,NA,"healthy participants, no vaccination, efficacy outcomes are secondary -> exclude"
tri06598,NCT04592354,FALSE,2021-11-08T09:00:38Z,NA,NA,NA,NA
tri06602,NCT04593069,FALSE,2021-09-23T13:01:31Z,NA,NA,NA,Neurocognitive assessment for long term covid side effects
tri06614,NCT04594525,FALSE,2021-10-14T05:33:28Z,NA,NA,NA,NA
tri06636,NCT04597775,FALSE,2021-09-19T03:52:19Z,NA,NA,NA,NA
tri06641,NCT04598581,FALSE,2021-10-19T10:38:26Z,NA,NA,NA,NA
tri06642,NCT04598594,FALSE,2021-10-18T11:15:09Z,NA,NA,NA,NA
tri06651,NCT04600999,FALSE,2021-11-09T19:03:59Z,NA,NA,NA,NA
tri06657,NCT04602286,FALSE,2021-10-18T14:51:26Z,NA,NA,NA,Pain
tri06658,NCT04602312,FALSE,2021-10-18T14:51:06Z,NA,NA,NA,NA
tri06663,NCT04602871,FALSE,2021-09-22T02:57:06Z,NA,NA,NA,NA
tri06675,NCT04603924,FALSE,2021-11-01T21:31:01Z,NA,NA,NA,NA
tri06679,NCT04604223,FALSE,2021-11-05T09:46:38Z,NA,NA,NA,NA
tri06681,NCT04604327,FALSE,2021-10-18T03:14:01Z,NA,NA,NA,I was only able to access the abstract.
tri06694,NCT04606563,FALSE,2021-11-09T19:09:07Z,NA,NA,NA,NA
tri06696,NCT04607915,FALSE,2021-10-01T10:05:33Z,NA,NA,NA,NA
tri06699,NCT04608214,FALSE,2021-10-18T14:19:32Z,NA,NA,NA,"From study leader, but not results. Says Phase 2 trials set to start soon:\nhttps://academic.oup.com/cid/article/71/16/2191/5837360"
tri06700,NCT04608305,FALSE,2021-10-14T05:53:02Z,NA,NA,NA,Safety and immunogenicity outcomes
tri06703,NCT04609371,FALSE,2021-09-30T16:24:37Z,NA,NA,NA,NA
tri06704,NCT04609423,FALSE,2021-10-18T13:28:59Z,NA,NA,NA,NA
tri06705,NCT04609462,FALSE,2021-09-28T10:49:58Z,NA,NA,NA,NA
tri06713,NCT04610489,FALSE,2021-09-19T03:47:45Z,NA,NA,NA,diagnostic\n
tri06724,NCT04611425,FALSE,2021-10-28T03:37:15Z,NA,NA,NA,NA
tri06736,NCT04614025,FALSE,2021-10-14T03:34:34Z,NA,NA,NA,NA
tri06745,NCT04615429,FALSE,2021-10-01T16:58:27Z,NA,NA,NA,NA
tri06748,NCT04615741,FALSE,2021-09-22T02:56:16Z,NA,NA,NA,NA
tri06753,NCT04616001,FALSE,2021-10-14T06:20:00Z,NA,NA,NA,I have included an abstract that I thought pertained to this trial? Also found the corresponding preprint (keywords on google scholar) but has different NCT number so maybe not: \nhttps://www.medrxiv.org/content/10.1101/2020.07.20.20157891v1.full-text
tri06757,NCT04616989,FALSE,2021-09-23T05:58:26Z,NA,NA,NA,NA
tri06758,NCT04617119,FALSE,2021-09-24T01:34:09Z,NA,NA,NA,NA
tri06762,NCT04618042,FALSE,2021-10-26T12:19:41Z,NA,NA,NA,NA
tri06771,NCT04619628,FALSE,2021-10-30T14:40:21Z,NA,NA,NA,Phase 1 safety outcomes
tri06774,NCT04619719,FALSE,2021-10-31T07:09:08Z,NA,NA,NA,NA
tri06777,NCT04621071,FALSE,2021-10-22T11:06:28Z,NA,NA,NA,NA
tri06779,NCT04621123,FALSE,2021-11-05T09:41:17Z,NA,NA,NA,NA
tri06780,NCT04621149,FALSE,2021-10-01T09:44:12Z,NA,NA,NA,NA
tri06782,NCT04621461,FALSE,2021-10-14T05:32:12Z,NA,NA,NA,NA
tri06787,NCT04622865,FALSE,2021-11-09T19:13:10Z,NA,NA,NA,NA
tri06789,NCT04623021,FALSE,2021-10-24T07:32:32Z,NA,NA,NA,NA
tri06796,NCT04623619,FALSE,2021-10-13T06:48:20Z,NA,NA,NA,NA
tri06814,NCT04627233,FALSE,2021-10-01T09:49:00Z,NA,NA,NA,NA
tri06823,NCT04628143,FALSE,2021-10-18T13:53:17Z,NA,NA,NA,NA
tri06834,NCT04629989,FALSE,2021-10-06T05:05:23Z,NA,NA,NA,NA
tri06836,NCT04630054,FALSE,2021-10-14T06:41:43Z,NA,NA,NA,NA
tri06839,NCT04631380,FALSE,2021-09-19T03:46:57Z,NA,NA,NA,NA
tri06849,NCT04632368,FALSE,2021-10-18T14:55:25Z,NA,NA,NA,NA
tri06853,NCT04632706,FALSE,2021-10-06T08:01:43Z,NA,NA,NA,Primary outcome is pharmokinetics
tri06856,NCT04633772,FALSE,2021-09-23T13:56:02Z,NA,NA,NA,NA
tri06861,NCT04634370,FALSE,2021-10-01T09:53:34Z,NA,NA,NA,NA
tri06862,NCT04634422,FALSE,2021-11-09T19:24:07Z,NA,NA,NA,NA
tri06864,NCT04635241,FALSE,2021-10-22T10:48:28Z,NA,NA,NA,NA
tri06875,NCT04636320,FALSE,2021-09-19T03:42:35Z,NA,NA,NA,diagnostic?
tri06883,NCT04637906,FALSE,2021-10-20T07:37:06Z,NA,NA,NA,NA
tri06884,NCT04638634,FALSE,2021-10-30T14:07:03Z,NA,NA,NA,NA
tri06886,NCT04639349,FALSE,2021-09-30T16:25:04Z,NA,NA,NA,NA
tri06890,NCT04640181,FALSE,2021-10-30T13:50:14Z,NA,NA,NA,NA
tri06892,NCT04640402,FALSE,2021-10-15T17:30:57Z,NA,NA,NA,"differnt trial result? https://www.nature.com/articles/s41392-021-00692-3 : Before the initiation of the phase 1 trial, an independent data and safety monitoring committee was established. The committee evaluated and reviewed the safety data within 7 days after the first dose vaccination to guarantee that sufficient waiting time was available between dose escalation. These two studies have been registered on ClinicalTrials.gov, NCT04530656 and NCT04640402"
tri06896,NCT04641481,FALSE,2021-10-01T03:54:15Z,NA,NA,NA,"Note, the abstract section on MedrXiv has both the wrong trial ID (that's the Phase 1/2 ID NCT04471519) and the correct one (NCT04641481) listed but the paper (and Phase) confirms this is NCT04641481.\n\nQuote for completion date: At the data cut-off date of May 7, 2021, a total of 23,803 (92.3%) participants had a median of 146 days of safety data available after the first dose.\n\nCross-reg noted here: https://covid19.trackvaccines.org/vaccines/9/"
tri06906,NCT04643054,FALSE,2021-09-23T12:49:05Z,NA,NA,NA,NA
tri06918,NCT04644185,FALSE,2021-11-05T07:10:48Z,NA,NA,NA,NA
tri06924,NCT04644705,FALSE,2021-10-12T03:57:56Z,NA,NA,NA,NA
tri06931,NCT04646044,FALSE,2021-10-26T13:30:17Z,NA,NA,NA,"Safety, tolerability, and pharmacokinetic outcomes"
tri06937,NCT04646655,FALSE,2021-10-18T13:43:36Z,NA,NA,NA,"I don't have access but from what Cochrane shows, this looks like an abstract explaining the trial, not actually results and not really a protocol so put as other:\nhttp://www.bloodtransfusion.it/articolo.aspx?idart=003341"
tri06938,NCT04647305,FALSE,2021-10-06T07:12:14Z,NA,NA,NA,NA
tri06939,NCT04647604,FALSE,2021-10-22T11:18:51Z,NA,NA,NA,NA
tri06952,NCT04456595,FALSE,2021-10-27T11:09:35Z,NA,NA,NA,NA
tri06954,NCT04463602,FALSE,2021-09-26T02:46:50Z,NA,NA,NA,NA
tri06960,NCT04472728,FALSE,2021-11-01T08:07:19Z,NA,NA,NA,NA
tri06964,NCT04479631,FALSE,2021-09-28T08:41:41Z,NA,NA,NA,Phase 1 healthy adults
tri06972,NCT04497649,FALSE,2021-10-22T10:44:30Z,NA,NA,NA,NA
tri06974,NCT04498247,FALSE,2021-10-01T10:04:08Z,NA,NA,NA,Phase 1 vaccine safety
tri06979,NCT04505722,FALSE,2021-10-29T06:22:34Z,NA,NA,NA,result or not? https://www.medrxiv.org/content/10.1101/2021.09.10.21263385v2
tri06983,PER-059-20,FALSE,2023-01-05T05:56:23Z,NA,NA,NA,NA
tri06998,NCT04539262,FALSE,2021-10-15T03:33:30Z,NA,NA,NA,"not able to contruct specific search strings (e.g. no author's name), therefore might be easy to miss results on this one?"
tri07005,NCT04552379,FALSE,2021-10-22T10:41:20Z,NA,NA,NA,NA
tri07015,NCT04564716,FALSE,2021-10-01T11:33:21Z,NA,NA,NA,NA
tri07020,NCT04568122,FALSE,2021-09-23T09:44:58Z,NA,NA,NA,diagnostics
tri07021,NCT04569786,FALSE,2021-10-05T04:06:49Z,NA,NA,NA,NA
tri07023,NCT04575038,FALSE,2021-10-22T05:03:12Z,NA,NA,NA,NA
tri07027,NCT04579393,FALSE,2021-10-06T07:32:06Z,NA,NA,NA,Primary outcome is incidence of SAEs
tri07043,NCT04602507,FALSE,2021-10-01T11:37:38Z,NA,NA,NA,NA
tri07046,NCT04604184,FALSE,2021-10-06T07:34:40Z,NA,NA,NA,NA
tri07047,NCT04605588,FALSE,2021-11-05T07:45:29Z,NA,NA,NA,NA
tri07050,NCT04606784,FALSE,2021-10-06T05:37:10Z,NA,NA,NA,Primary outcomes is incidence and severity of adverse events
tri07058,NCT04625725,FALSE,2021-10-26T13:34:33Z,NA,NA,NA,NA
tri07059,NCT04625972,FALSE,2021-10-19T06:55:53Z,NA,NA,NA,NA
tri07064,NCT04634903,FALSE,2021-09-30T16:34:20Z,NA,NA,NA,NA
tri07066,NCT04637867,FALSE,2021-10-07T03:45:51Z,NA,NA,NA,Seroprevalence
tri07067,NCT04638673,FALSE,2021-10-18T14:06:36Z,NA,NA,NA,rehab
tri07070,NCT04640168,FALSE,2021-10-22T04:48:41Z,NA,NA,NA,The press release notes the trial ended after meeting futility definition.
tri07074,NCT04643678,FALSE,2021-10-22T05:28:51Z,NA,NA,NA,NA
tri07080,NCT04647747,FALSE,2021-10-01T13:19:04Z,NA,NA,NA,NA
tri07090,NCT04649736,FALSE,2021-11-08T07:09:43Z,NA,NA,NA,"Post-hospital care, primary outcome is walk distance"
tri07104,NCT04651374,FALSE,2021-10-01T11:38:25Z,NA,NA,NA,Primary outcomes are safety and feasibility
tri07109,NCT04652102,FALSE,2021-10-12T02:41:18Z,NA,NA,NA,NA
tri07115,NCT04652674,FALSE,2021-10-18T14:52:01Z,NA,NA,NA,NA
tri07124,NCT04654481,FALSE,2021-09-24T01:54:42Z,NA,NA,NA,NA
tri07126,NCT04655586,FALSE,2021-10-20T07:26:42Z,NA,NA,NA,NA
tri07128,JPRN-jRCT2051200088,FALSE,2022-10-05T01:54:20Z,NA,NA,NA,I used the completion dates from clinicaltrials.gov because I could not find ones on JCRT link
tri07141,NCT04657497,FALSE,2021-10-07T02:57:14Z,NA,NA,NA,NA
tri07146,NCT04658979,FALSE,2021-09-30T16:26:59Z,NA,NA,NA,NA
tri07148,NCT04659122,FALSE,2021-11-09T19:30:34Z,NA,NA,NA,Safety and tolerability primary outcomes
tri07156,NCT04659460,FALSE,2021-10-01T11:42:58Z,NA,NA,NA,NA
tri07158,NCT04659486,FALSE,2021-10-22T10:37:07Z,NA,NA,NA,Occurring during recovery phase
tri07160,NCT04659746,FALSE,2021-09-23T08:46:41Z,NA,NA,NA,NA
tri07172,NCT04661540,FALSE,2021-10-28T08:58:38Z,NA,NA,NA,NA
tri07177,NCT04661930,FALSE,2021-10-22T10:36:15Z,NA,NA,NA,NA
tri07178,NCT04662021,FALSE,2021-09-23T08:44:33Z,NA,NA,NA,NA
tri07183,NCT04662671,FALSE,2021-10-29T00:24:46Z,NA,NA,NA,NA
tri07184,NCT04662684,FALSE,2021-10-19T10:21:39Z,NA,NA,NA,NA
tri07186,NCT04663555,FALSE,2021-11-01T06:40:15Z,NA,NA,NA,NA
tri07187,NCT04663594,FALSE,2021-09-30T16:29:07Z,NA,NA,NA,NA
tri07192,NCT04663945,FALSE,2021-10-18T14:05:08Z,NA,NA,NA,NA
tri07193,NCT04664010,FALSE,2021-09-19T03:40:54Z,NA,NA,NA,NA
tri07207,NCT04666012,FALSE,2021-10-01T13:40:01Z,NA,NA,NA,Phase 1 safety outcomes
tri07222,NCT04667286,FALSE,2021-11-01T21:55:06Z,NA,NA,NA,NA
tri07228,ISRCTN19845486,FALSE,2021-09-30T16:25:58Z,NA,NA,NA,NA
tri07229,ISRCTN77689525,FALSE,2021-09-28T11:10:05Z,NA,NA,NA,NA
tri07231,ISRCTN77941736,FALSE,2021-09-30T16:26:31Z,NA,NA,NA,NA
tri07252,NL8477,FALSE,2021-10-06T08:00:53Z,NA,NA,NA,Primary outcome is number of days absence from work
tri07256,NL8842,FALSE,2021-09-23T10:04:15Z,NA,NA,NA,NA
tri07265,NL9007,FALSE,2021-09-23T05:57:31Z,NA,NA,NA,NA
tri07270,NL8954,FALSE,2021-10-31T08:23:21Z,NA,NA,NA,"Monitoring, not treatment"
tri07274,NL9081,FALSE,2021-09-23T10:03:13Z,NA,NA,NA,"I think this counts as rehab? Even if not, it's seeing whether people can go home with support. Not really treatment or prevention directly."
tri07288,NCT04417335,FALSE,2021-10-18T04:29:53Z,NA,NA,NA,NA
tri07294,IRCT20200621047859N2,FALSE,2021-09-23T07:33:59Z,NA,NA,NA,NA
tri07297,IRCT20170611034452N12,FALSE,2021-09-24T14:57:31Z,NA,NA,NA,NA
tri07300,IRCT20200927048849N1,FALSE,2021-09-21T01:46:14Z,NA,NA,NA,Study is on healthy volunteers but primary outcome is incidence of covid symptoms
tri07338,NCT04679415,FALSE,2021-10-22T10:25:17Z,NA,NA,NA,NA
tri07339,NCT04681001,FALSE,2021-10-17T08:31:48Z,NA,NA,NA,I think COVID-19 symptom score is a good enough outcome for inclusion on prevention basis.
tri07345,NCT04695821,FALSE,2021-09-23T08:44:05Z,NA,NA,NA,NA
tri07347,NCT04696601,FALSE,2021-10-14T07:32:05Z,NA,NA,NA,NA
tri07354,NCT04699227,FALSE,2021-10-22T10:22:13Z,NA,NA,NA,NA
tri07364,NCT04703478,FALSE,2021-11-08T08:58:03Z,NA,NA,NA,NA
tri07377,NCT04686773,FALSE,2021-10-22T10:20:29Z,NA,NA,NA,Safety outcomes
tri07380,NCT04705753,FALSE,2021-09-21T03:10:04Z,NA,NA,NA,NA
tri07381,NCT04706039,FALSE,2021-09-30T16:29:32Z,NA,NA,NA,NA
tri07387,NCT04707742,FALSE,2021-09-21T01:28:01Z,NA,NA,NA,NA
