id,trn,registry,ids_old,resolved
tri08585,NCT04847804,ClinicalTrials.gov,tri08585,NA
tri08586,NCT04847817,ClinicalTrials.gov,tri08586,NA
tri08587,NCT04848441,ClinicalTrials.gov,tri08587,NA
tri08588,NCT04848610,ClinicalTrials.gov,tri08588,NA
tri08589,NCT04848831,ClinicalTrials.gov,tri08589,NA
tri08590,NCT04849546,ClinicalTrials.gov,tri08590,NA
tri08591,NCT04849598,ClinicalTrials.gov,tri08591,NA
tri08592,NCT04849611,ClinicalTrials.gov,tri08592,NA
tri08593,NCT04849624,ClinicalTrials.gov,tri08593,NA
tri08594,NCT04849637,ClinicalTrials.gov,tri08594,NA
tri08595,NCT04849793,ClinicalTrials.gov,tri08595,NA
tri08596,NCT04851561,ClinicalTrials.gov,tri08596,NA
tri08597,NCT04852055,ClinicalTrials.gov,tri08597,NA
tri08598,NCT04852809,ClinicalTrials.gov,tri08598,NA
tri08599,NCT04853316,ClinicalTrials.gov,tri08599,NA
tri08600,NCT04853901,ClinicalTrials.gov,tri08600,NA
tri08601,NCT04853953,ClinicalTrials.gov,tri08601,NA
tri08602,NCT04853966,ClinicalTrials.gov,tri08602,NA
tri08603,ACTRN12621000460808,ANZCTR,tri08603,NA
tri08604,ACTRN12621000468820,ANZCTR,tri08604,NA
tri08605,ACTRN12621000476831,ANZCTR,tri08605,NA
tri08606,ISRCTN15677965,ISRCTN,tri08606,NA
tri08607,ISRCTN18304314,ISRCTN,tri08607,NA
tri08608,EUCTR2020-005128-12,EudraCT,tri08608,NA
tri08609,EUCTR2020-005214-18,EudraCT,tri08609,NA
tri08610,EUCTR2021-000566-14,EudraCT,tri08610,NA
tri08611,EUCTR2020-006130-12,EudraCT,tri08611,NA
tri08613,EUCTR2020-006075-15,EudraCT,tri08613,NA
tri10203,EUCTR2021-000701-24,EudraCT,tri08614; tri10203,NA
tri08615,EUCTR2021-001655-13,EudraCT,tri08615,NA
tri08616,EUCTR2021-001414-10,EudraCT,tri08616,NA
tri08617,EUCTR2021-001080-24,EudraCT,tri08617,NA
tri08618,EUCTR2021-000440-22,EudraCT,tri08618,NA
tri08619,EUCTR2021-001665-20,EudraCT,tri08619,NA
tri08620,EUCTR2021-000455-39,EudraCT,tri08620,NA
tri08621,EUCTR2020-004272-17,EudraCT,tri08621,NA
tri08622,EUCTR2021-000175-37,EudraCT,tri08622,NA
tri08839,EUCTR2021-000872-13,EudraCT,tri08623; tri08839,NA
tri08980,EUCTR2020-004070-22,EudraCT,tri08624; tri08980,NA
tri08625,EUCTR2020-006003-42,EudraCT,tri08625,NA
tri08626,EUCTR2020-003779-17,EudraCT,tri08626; tri09929,NA
tri08627,IRCT20150725023332N4,IRCT,tri08627,NA
tri08628,IRCT20150725023332N5,IRCT,tri08628,NA
tri08629,IRCT20200629047953N1,IRCT,tri08629,NA
tri08630,IRCT20200707048047N1,IRCT,tri08630,NA
tri08631,IRCT20200509047373N2,IRCT,tri08631,NA
tri08632,IRCT20150815023620N9,IRCT,tri08632,NA
tri08633,IRCT20130812014333N164,IRCT,tri08633,NA
tri08634,IRCT20200927048849N3,IRCT,tri08634,NA
tri08635,IRCT20200823048495N1,IRCT,tri08635,NA
tri08636,IRCT20110423006257N3,IRCT,tri08636,NA
tri08637,IRCT20201111049348N2,IRCT,tri08637,NA
tri08638,IRCT20160516027929N8,IRCT,tri08638,NA
tri08639,IRCT20150902023864N2,IRCT,tri08639,NA
tri08640,IRCT20210102049912N1,IRCT,tri08640,NA
tri08641,IRCT20201212049681N1,IRCT,tri08641,NA
tri08642,IRCT20150711023153N2,IRCT,tri08642,NA
tri08643,IRCT20210123050116N1,IRCT,tri08643,NA
tri08644,IRCT20111224008507N4,IRCT,tri08644,NA
tri08645,IRCT20140810018754N12,IRCT,tri08645,NA
tri08646,IRCT20210203050233N1,IRCT,tri08646,NA
tri08647,IRCT20210202050219N1,IRCT,tri08647,NA
tri08648,IRCT20210204050238N1,IRCT,tri08648,NA
tri08649,IRCT20111224008507N5,IRCT,tri08649,NA
tri08650,IRCT20210218050404N1,IRCT,tri08650,NA
tri08651,IRCT20180728040617N3,IRCT,tri08651,NA
tri08652,IRCT20200405046958N2,IRCT,tri08652,NA
tri08653,IRCT20160808029264N10,IRCT,tri08653,NA
tri08654,IRCT20210223050466N1,IRCT,tri08654,NA
tri08655,IRCT20201124049480N1,IRCT,tri08655,NA
tri08656,IRCT20210301050536N1,IRCT,tri08656,NA
tri08657,IRCT20210213050344N1,IRCT,tri08657,NA
tri08658,IRCT20180226038870N1,IRCT,tri08658,NA
tri08659,IRCT20201202049568N3,IRCT,tri08659,NA
tri08660,IRCT20200329046892N2,IRCT,tri08660,NA
tri08661,IRCT20200413047063N2,IRCT,tri08661,NA
tri08662,IRCT20201202049567N3,IRCT,tri08662,NA
tri08663,IRCT20200527047581N2,IRCT,tri08663,NA
tri08664,IRCT20201202049567N2,IRCT,tri08664,NA
tri08665,IRCT20210302050555N1,IRCT,tri08665,NA
tri08666,IRCT20180721040538N1,IRCT,tri08666,NA
tri08667,IRCT20180619040147N6,IRCT,tri08667,NA
tri08668,IRCT20210311050671N1,IRCT,tri08668,NA
tri08669,IRCT20171219037964N4,IRCT,tri08669,NA
tri08670,IRCT20180302038915N1,IRCT,tri08670,NA
tri08671,IRCT20151226025699N5,IRCT,tri08671,NA
tri08672,IRCT20131129015584N4,IRCT,tri08672,NA
tri08673,IRCT20190303042889N1,IRCT,tri08673,NA
tri08674,IRCT20210324050760N1,IRCT,tri08674,NA
tri08675,IRCT20200329046892N3,IRCT,tri08675,NA
tri08676,IRCT20201214049709N2,IRCT,tri08676,NA
tri08677,IRCT20111210008348N51,IRCT,tri08677,NA
tri08678,IRCT20210325050769N1,IRCT,tri08678,NA
tri08679,ChiCTR2100042401,ChiCTR,tri08679,NA
tri08680,ChiCTR2100042375,ChiCTR,tri08680,NA
tri08681,ChiCTR2100042374,ChiCTR,tri08681,NA
tri08682,CTRI/2021/02/031451,CTRI,tri08682,NA
tri08683,CTRI/2021/02/031430,CTRI,tri08683,NA
tri08684,CTRI/2021/02/031479,CTRI,tri08684,NA
tri08685,CTRI/2021/02/031484,CTRI,tri08685,NA
tri08686,CTRI/2021/02/031472,CTRI,tri08686,NA
tri08687,CTRI/2021/02/031520,CTRI,tri08687,NA
tri08688,CTRI/2021/02/031523,CTRI,tri08688,NA
tri08689,CTRI/2021/02/031521,CTRI,tri08689,NA
tri08690,CTRI/2021/02/031570,CTRI,tri08690,NA
tri08691,CTRI/2021/02/031541,CTRI,tri08691,NA
tri08692,CTRI/2021/02/031566,CTRI,tri08692,NA
tri08693,CTRI/2021/02/031547,CTRI,tri08693,NA
tri08694,CTRI/2021/02/031543,CTRI,tri08694,NA
tri08695,CTRI/2021/02/031554,CTRI,tri08695,NA
tri08696,CTRI/2021/02/031545,CTRI,tri08696,NA
tri08697,CTRI/2021/03/031616,CTRI,tri08697,NA
tri08698,CTRI/2021/03/031615,CTRI,tri08698,NA
tri08699,CTRI/2021/03/031614,CTRI,tri08699,NA
tri08700,CTRI/2021/03/031617,CTRI,tri08700,NA
tri08701,CTRI/2021/03/031663,CTRI,tri08701,NA
tri08702,CTRI/2021/03/031665,CTRI,tri08702,NA
tri08703,CTRI/2021/03/031668,CTRI,tri08703,NA
tri08704,CTRI/2021/03/031664,CTRI,tri08704,NA
tri08705,CTRI/2021/03/031667,CTRI,tri08705,NA
tri08706,CTRI/2021/03/031666,CTRI,tri08706,NA
tri08707,CTRI/2021/03/031662,CTRI,tri08707,NA
tri08708,CTRI/2021/03/031684,CTRI,tri08708,NA
tri08709,CTRI/2021/03/031687,CTRI,tri08709,NA
tri08710,CTRI/2021/03/031685,CTRI,tri08710,NA
tri08711,CTRI/2021/03/031686,CTRI,tri08711,NA
tri08712,CTRI/2021/03/031721,CTRI,tri08712,NA
tri08713,CTRI/2021/03/031720,CTRI,tri08713,NA
tri08714,CTRI/2021/03/031756,CTRI,tri08714,NA
tri08715,CTRI/2021/03/031790,CTRI,tri08715,NA
tri08716,CTRI/2021/03/031774,CTRI,tri08716,NA
tri08717,CTRI/2021/03/031757,CTRI,tri08717,NA
tri08718,CTRI/2021/03/031813,CTRI,tri08718,NA
tri08719,CTRI/2021/03/031841,CTRI,tri08719,NA
tri08720,CTRI/2021/03/031815,CTRI,tri08720,NA
tri08721,CTRI/2021/03/031898,CTRI,tri08721,NA
tri08722,CTRI/2021/03/031933,CTRI,tri08722,NA
tri08723,CTRI/2021/03/031907,CTRI,tri08723,NA
tri08724,CTRI/2021/03/031945,CTRI,tri08724,NA
tri08725,CTRI/2021/03/031939,CTRI,tri08725,NA
tri08726,CTRI/2021/03/031940,CTRI,tri08726,NA
tri08727,CTRI/2021/03/031998,CTRI,tri08727,NA
tri08728,CTRI/2021/03/031969,CTRI,tri08728,NA
tri08729,CTRI/2021/03/031970,CTRI,tri08729,NA
tri08730,CTRI/2021/03/032037,CTRI,tri08730,NA
tri08731,CTRI/2021/03/032028,CTRI,tri08731,NA
tri08732,CTRI/2021/03/032051,CTRI,tri08732,NA
tri08733,CTRI/2021/03/032072,CTRI,tri08733,NA
tri08734,CTRI/2021/03/032066,CTRI,tri08734,NA
tri08735,CTRI/2021/03/032067,CTRI,tri08735,NA
tri08736,CTRI/2021/03/032063,CTRI,tri08736,NA
tri08737,CTRI/2021/03/032059,CTRI,tri08737,NA
tri08738,CTRI/2021/03/032065,CTRI,tri08738,NA
tri08739,CTRI/2021/03/032086,CTRI,tri08739,NA
tri08740,CTRI/2021/03/032060,CTRI,tri08740,NA
tri08741,CTRI/2021/03/032135,CTRI,tri08741,NA
tri08742,CTRI/2021/03/032159,CTRI,tri08742,NA
tri08743,CTRI/2021/03/032158,CTRI,tri08743,NA
tri08744,NCT04670094,ClinicalTrials.gov,tri08744,NA
tri08745,NCT04675281,ClinicalTrials.gov,tri08745,NA
tri08746,NCT04681092,ClinicalTrials.gov,tri08746,NA
tri08747,NCT04681859,ClinicalTrials.gov,tri08747,NA
tri08748,NCT04682132,ClinicalTrials.gov,tri08748,NA
tri08749,NCT04682197,ClinicalTrials.gov,tri08749,NA
tri08750,NCT04685213,ClinicalTrials.gov,tri08750,NA
tri08751,NCT04723446,ClinicalTrials.gov,tri08751,NA
tri08752,NCT04741412,ClinicalTrials.gov,tri08752,NA
tri08753,NCT04748536,ClinicalTrials.gov,tri08753,NA
tri08754,NCT04748757,ClinicalTrials.gov,tri08754,NA
tri08755,NCT04751643,ClinicalTrials.gov,tri08755,NA
tri08756,NCT04756856,ClinicalTrials.gov,tri08756,NA
tri08757,NCT04761874,ClinicalTrials.gov,tri08757,NA
tri08758,NCT04765371,ClinicalTrials.gov,tri08758,NA
tri08758,EUCTR2020-005883-78,EudraCT,tri08758,FALSE
tri08759,NCT04772859,ClinicalTrials.gov,tri08759,NA
tri08760,NCT04780321,ClinicalTrials.gov,tri08760,NA
tri08761,NCT04783311,ClinicalTrials.gov,tri08761,NA
tri08762,NCT04784481,ClinicalTrials.gov,tri08762,NA
tri08763,NCT04784767,ClinicalTrials.gov,tri08763,NA
tri08764,NCT04803409,ClinicalTrials.gov,tri08764,NA
tri08765,NCT04809974,ClinicalTrials.gov,tri08765,NA
tri08766,NCT04833101,ClinicalTrials.gov,tri08766,NA
tri08767,NCT04834869,ClinicalTrials.gov,tri08767,NA
tri08768,NCT04839042,ClinicalTrials.gov,tri08768,NA
tri08769,NCT04847336,ClinicalTrials.gov,tri08769,NA
tri08770,NCT04847583,ClinicalTrials.gov,tri08770,NA
tri08771,NCT04848493,ClinicalTrials.gov,tri08771,NA
tri08772,NCT04852705,ClinicalTrials.gov,tri08772,NA
tri08773,NCT04852718,ClinicalTrials.gov,tri08773,NA
tri08774,NCT04852770,ClinicalTrials.gov,tri08774,NA
tri08775,NCT04852796,ClinicalTrials.gov,tri08775,NA
tri08776,NCT04852978,ClinicalTrials.gov,tri08776,NA
tri08777,NCT04853004,ClinicalTrials.gov,tri08777,NA
tri08778,NCT04853069,ClinicalTrials.gov,tri08778,NA
tri08779,NCT04853108,ClinicalTrials.gov,tri08779,NA
tri08780,NCT04853134,ClinicalTrials.gov,tri08780,NA
tri08781,NCT04853836,ClinicalTrials.gov,tri08781,NA
tri08782,NCT04853927,ClinicalTrials.gov,tri08782,NA
tri08783,NCT04854759,ClinicalTrials.gov,tri08783,NA
tri08784,NCT04854785,ClinicalTrials.gov,tri08784,NA
tri08785,NCT04854824,ClinicalTrials.gov,tri08785,NA
tri08786,NCT04854837,ClinicalTrials.gov,tri08786,NA
tri08787,NCT04854941,ClinicalTrials.gov,tri08787,NA
tri08788,NCT04854980,ClinicalTrials.gov,tri08788,NA
tri08789,NCT04855162,ClinicalTrials.gov,tri08789,NA
tri08790,NCT04855539,ClinicalTrials.gov,tri08790,NA
tri08791,NCT04858412,ClinicalTrials.gov,tri08791,NA
tri08792,NCT04858542,ClinicalTrials.gov,tri08792,NA
tri08793,NCT04858581,ClinicalTrials.gov,tri08793,NA
tri08794,NCT04858620,ClinicalTrials.gov,tri08794,NA
tri08795,NCT04858763,ClinicalTrials.gov,tri08795,NA
tri08796,NCT04859881,ClinicalTrials.gov,tri08796,NA
tri08797,NCT04859894,ClinicalTrials.gov,tri08797,NA
tri08798,NCT04860193,ClinicalTrials.gov,tri08798,NA
tri08799,NCT04860206,ClinicalTrials.gov,tri08799,NA
tri08800,NCT04860219,ClinicalTrials.gov,tri08800,NA
tri08801,NCT04860232,ClinicalTrials.gov,tri08801,NA
tri08802,NCT04860245,ClinicalTrials.gov,tri08802,NA
tri08803,NCT04860271,ClinicalTrials.gov,tri08803,NA
tri08804,NCT04860284,ClinicalTrials.gov,tri08804,NA
tri08805,NCT04860518,ClinicalTrials.gov,tri08805,NA
tri08806,NCT04860687,ClinicalTrials.gov,tri08806,NA
tri08807,NCT04861272,ClinicalTrials.gov,tri08807,NA
tri08808,NCT04861402,ClinicalTrials.gov,tri08808,NA
tri08809,ISRCTN48563324,ISRCTN,tri08809,NA
tri08811,ISRCTN34804192,ISRCTN,tri08811,NA
tri08812,ISRCTN14396374,ISRCTN,tri08812,NA
tri08813,EUCTR2020-003210-13,EudraCT,tri08813,NA
tri08814,EUCTR2021-000893-27,EudraCT,tri08814,NA
tri08815,EUCTR2021-000930-32,EudraCT,tri08815,NA
tri08816,EUCTR2021-001040-10,EudraCT,tri08816,NA
tri08817,EUCTR2020-005580-32,EudraCT,tri08817,NA
tri08818,EUCTR2021-000492-36,EudraCT,tri08818,NA
tri08819,EUCTR2021-001144-98,EudraCT,tri08819,NA
tri08820,EUCTR2020-005849-16,EudraCT,tri08820,NA
tri08821,EUCTR2020-004066-19,EudraCT,tri08821,NA
tri08822,EUCTR2020-002208-37,EudraCT,tri08822,NA
tri08823,EUCTR2020-005015-40,EudraCT,tri08823,NA
tri08824,ChiCTR2100042528,ChiCTR,tri08824,NA
tri08825,NCT04668222,ClinicalTrials.gov,tri08825,NA
tri08826,NCT04673318,ClinicalTrials.gov,tri08826,NA
tri08827,NCT04674410,ClinicalTrials.gov,tri08827,NA
tri08828,NCT04678778,ClinicalTrials.gov,tri08828,NA
tri08829,NCT04685681,ClinicalTrials.gov,tri08829,NA
tri08830,NCT04688502,ClinicalTrials.gov,tri08830,NA
tri08831,NCT04689724,ClinicalTrials.gov,tri08831,NA
tri08832,NCT04691908,ClinicalTrials.gov,tri08832,NA
tri08833,NCT04697654,ClinicalTrials.gov,tri08833,NA
tri08834,NCT04698382,ClinicalTrials.gov,tri08834,NA
tri08835,NCT04700137,ClinicalTrials.gov,tri08835,NA
tri08836,NCT04703114,ClinicalTrials.gov,tri08836,NA
tri08837,NCT04703790,ClinicalTrials.gov,tri08837,NA
tri08838,NCT04712448,ClinicalTrials.gov,tri08838,NA
tri08839,NCT04715438,ClinicalTrials.gov,tri08839,NA
tri08840,NCT04718519,ClinicalTrials.gov,tri08840,NA
tri08841,NCT04732819,ClinicalTrials.gov,tri08841,NA
tri08842,NCT04747990,ClinicalTrials.gov,tri08842,NA
tri08843,NCT04748588,ClinicalTrials.gov,tri08843,NA
tri08844,NCT04750278,ClinicalTrials.gov,tri08844,NA
tri08845,NCT04767477,ClinicalTrials.gov,tri08845,NA
tri08846,NCT04779775,ClinicalTrials.gov,tri08846,NA
tri08847,NCT04780373,ClinicalTrials.gov,tri08847,NA
tri08848,NCT04782739,ClinicalTrials.gov,tri08848,NA
tri08849,NCT04790786,ClinicalTrials.gov,tri08849,NA
tri08850,NCT04809389,ClinicalTrials.gov,tri08850,NA
tri08851,NCT04810117,ClinicalTrials.gov,tri08851,NA
tri08852,NCT04816318,ClinicalTrials.gov,tri08852,NA
tri08853,NCT04817319,ClinicalTrials.gov,tri08853,NA
tri08854,NCT04821921,ClinicalTrials.gov,tri08854,NA
tri08855,NCT04824365,ClinicalTrials.gov,tri08855,NA
tri08856,NCT04836767,ClinicalTrials.gov,tri08856,NA
tri08857,NCT04839107,ClinicalTrials.gov,tri08857,NA
tri08858,NCT04841746,ClinicalTrials.gov,tri08858,NA
tri08859,NCT04841785,ClinicalTrials.gov,tri08859,NA
tri08860,NCT04842721,ClinicalTrials.gov,tri08860,NA
tri08861,NCT04843787,ClinicalTrials.gov,tri08861,NA
tri08862,NCT04844580,ClinicalTrials.gov,tri08862,NA
tri08863,NCT04853940,ClinicalTrials.gov,tri08863,NA
tri08864,NCT04854486,ClinicalTrials.gov,tri08864,NA
tri08865,NCT04854863,ClinicalTrials.gov,tri08865,NA
tri08866,NCT04854928,ClinicalTrials.gov,tri08866,NA
tri08867,NCT04856111,ClinicalTrials.gov,tri08867,NA
tri08868,NCT04857060,ClinicalTrials.gov,tri08868,NA
tri08869,NCT04858607,ClinicalTrials.gov,tri08869,NA
tri08870,NCT04859244,ClinicalTrials.gov,tri08870,NA
tri08871,NCT04860297,ClinicalTrials.gov,tri08871,NA
tri08872,EUCTR2021-001978-37,EudraCT,tri08872; tri08950,NA
tri08872,NCT04860739,ClinicalTrials.gov,tri08872,NA
tri08873,NCT04860895,ClinicalTrials.gov,tri08873,NA
tri08874,NCT04860908,ClinicalTrials.gov,tri08874,NA
tri08875,NCT04861298,ClinicalTrials.gov,tri08875,NA
tri08876,NCT04862806,ClinicalTrials.gov,tri08876,NA
tri08877,NCT04863131,ClinicalTrials.gov,tri08877,NA
tri08877,JPRN-jRCT2041210013,jRCT,tri08877; tri09695,NA
tri08878,NCT04863534,ClinicalTrials.gov,tri08878,NA
tri08879,NCT04863547,ClinicalTrials.gov,tri08879,NA
tri08880,NCT04863573,ClinicalTrials.gov,tri08880,NA
tri08881,NCT04863586,ClinicalTrials.gov,tri08881,NA
tri08882,NCT04864015,ClinicalTrials.gov,tri08882,NA
tri08883,NCT04864899,ClinicalTrials.gov,tri08883,NA
tri08884,NCT04864925,ClinicalTrials.gov,tri08884,NA
tri08885,NCT04864938,ClinicalTrials.gov,tri08885,NA
tri08886,NCT04865029,ClinicalTrials.gov,tri08886,NA
tri08887,NCT04865133,ClinicalTrials.gov,tri08887,NA
tri08888,NCT04865237,ClinicalTrials.gov,tri08888,NA
tri08889,NCT04865900,ClinicalTrials.gov,tri08889,NA
tri08890,NCT04865913,ClinicalTrials.gov,tri08890,NA
tri08891,NCT04866082,ClinicalTrials.gov,tri08891,NA
tri08892,NCT04866303,ClinicalTrials.gov,tri08892,NA
tri08893,NCT04867161,ClinicalTrials.gov,tri08893,NA
tri08894,NCT04867213,ClinicalTrials.gov,tri08894,NA
tri08895,NCT04868188,ClinicalTrials.gov,tri08895,NA
tri08896,NCT04868435,ClinicalTrials.gov,tri08896,NA
tri08897,NCT04868448,ClinicalTrials.gov,tri08897,NA
tri08898,NCT04868890,ClinicalTrials.gov,tri08898,NA
tri08899,NCT04868903,ClinicalTrials.gov,tri08899,NA
tri08900,NCT04869072,ClinicalTrials.gov,tri08900,NA
tri08901,NCT04869202,ClinicalTrials.gov,tri08901,NA
tri08902,NCT04869579,ClinicalTrials.gov,tri08902,NA
tri08903,NCT04870307,ClinicalTrials.gov,tri08903,NA
tri08904,NCT04870333,ClinicalTrials.gov,tri08904,NA
tri08905,NCT04870723,ClinicalTrials.gov,tri08905,NA
tri08906,NCT04870736,ClinicalTrials.gov,tri08906,NA
tri08907,NCT04870775,ClinicalTrials.gov,tri08907,NA
tri08908,NCT04871165,ClinicalTrials.gov,tri08908,NA
tri08909,NCT04871633,ClinicalTrials.gov,tri08909,NA
tri08910,NCT04871685,ClinicalTrials.gov,tri08910,NA
tri08911,NCT04871776,ClinicalTrials.gov,tri08911,NA
tri08912,NCT04871789,ClinicalTrials.gov,tri08912,NA
tri08913,NCT04871802,ClinicalTrials.gov,tri08913,NA
tri08914,NCT04871815,ClinicalTrials.gov,tri08914,NA
tri08915,NCT04871841,ClinicalTrials.gov,tri08915,NA
tri08916,NCT04871867,ClinicalTrials.gov,tri08916,NA
tri08917,NCT04871893,ClinicalTrials.gov,tri08917,NA
tri08918,NCT04871945,ClinicalTrials.gov,tri08918,NA
tri08919,NCT04871958,ClinicalTrials.gov,tri08919,NA
tri08920,NCT04872309,ClinicalTrials.gov,tri08920,NA
tri08921,NCT04872699,ClinicalTrials.gov,tri08921,NA
tri08922,NCT04872712,ClinicalTrials.gov,tri08922,NA
tri08923,NCT04872764,ClinicalTrials.gov,tri08923,NA
tri08924,NCT04874363,ClinicalTrials.gov,tri08924,NA
tri08925,NCT04874753,ClinicalTrials.gov,tri08925,NA
tri08926,NCT04874779,ClinicalTrials.gov,tri08926,NA
tri08927,ACTRN12621000533897,ANZCTR,tri08927,NA
tri08928,ACTRN12621000524897,ANZCTR,tri08928,NA
tri08929,ISRCTN10839729,ISRCTN,tri08929,NA
tri08930,ISRCTN23769228,ISRCTN,tri08930,NA
tri08931,ISRCTN91172459,ISRCTN,tri08931,NA
tri08932,ISRCTN11041050,ISRCTN,tri08932,NA
tri08933,ChiCTR2100042804,ChiCTR,tri08933,NA
tri08934,ChiCTR2100042780,ChiCTR,tri08934,NA
tri08935,ChiCTR2100042726,ChiCTR,tri08935,NA
tri08936,ChiCTR2100042717,ChiCTR,tri08936,NA
tri08937,ChiCTR2100042634,ChiCTR,tri08937,NA
tri08938,ChiCTR2000029618,ChiCTR,tri08938,NA
tri08957,EUCTR2021-000235-30,EudraCT,tri08939; tri08957,NA
tri08940,EUCTR2020-005020-11,EudraCT,tri08940,NA
tri08941,EUCTR2020-005280-31,EudraCT,tri08941,NA
tri08943,EUCTR2021-000988-68,EudraCT,tri08943,NA
tri08944,EUCTR2021-000981-13,EudraCT,tri08944,NA
tri08945,EUCTR2021-001304-15,EudraCT,tri08945,NA
tri08946,EUCTR2021-001520-18,EudraCT,tri08946,NA
tri08947,EUCTR2021-001357-31,EudraCT,tri08947,NA
tri08948,EUCTR2020-005952-39,EudraCT,tri08948,NA
tri08949,EUCTR2021-001202-30,EudraCT,tri08949,NA
tri08951,NCT03957447,ClinicalTrials.gov,tri08951,NA
tri08952,NCT04668235,ClinicalTrials.gov,tri08952,NA
tri08953,NCT04681430,ClinicalTrials.gov,tri08953,NA
tri08954,NCT04715932,ClinicalTrials.gov,tri08954,NA
tri08955,NCT04733807,ClinicalTrials.gov,tri08955,NA
tri08956,NCT04738721,ClinicalTrials.gov,tri08956,NA
tri08957,NCT04746430,ClinicalTrials.gov,tri08957,NA
tri08958,NCT04753645,ClinicalTrials.gov,tri08958,NA
tri08959,NCT04757207,ClinicalTrials.gov,tri08959,NA
tri08960,NCT04760184,ClinicalTrials.gov,tri08960,NA
tri08961,NCT04762056,ClinicalTrials.gov,tri08961,NA
tri08962,NCT04766333,ClinicalTrials.gov,tri08962,NA
tri08963,NCT04779827,ClinicalTrials.gov,tri08963,NA
tri08964,NCT04780113,ClinicalTrials.gov,tri08964,NA
tri08965,NCT04797858,ClinicalTrials.gov,tri08965,NA
tri08966,NCT04813770,ClinicalTrials.gov,tri08966,NA
tri08967,NCT04813796,ClinicalTrials.gov,tri08967,NA
tri08968,NCT04816019,ClinicalTrials.gov,tri08968,NA
tri08969,NCT04816071,ClinicalTrials.gov,tri08969,NA
tri08970,NCT04825301,ClinicalTrials.gov,tri08970,NA
tri08971,NCT04834583,ClinicalTrials.gov,tri08971,NA
tri08972,NCT04834726,ClinicalTrials.gov,tri08972,NA
tri08973,NCT04841759,ClinicalTrials.gov,tri08973,NA
tri08974,NCT04847479,ClinicalTrials.gov,tri08974,NA
tri08975,NCT04847596,ClinicalTrials.gov,tri08975,NA
tri08976,NCT04852861,ClinicalTrials.gov,tri08976,NA
tri08976,EUCTR2021-002088-23,EudraCT,tri08976,FALSE
tri08977,NCT04854408,ClinicalTrials.gov,tri08977,NA
tri08978,NCT04858425,ClinicalTrials.gov,tri08978,NA
tri08979,NCT04859023,ClinicalTrials.gov,tri08979,NA
tri08980,NCT04860258,ClinicalTrials.gov,tri08980,NA
tri08981,NCT04865107,ClinicalTrials.gov,tri08981,NA
tri08982,NCT04866069,ClinicalTrials.gov,tri08982,NA
tri08983,NCT04866589,ClinicalTrials.gov,tri08983,NA
tri08984,NCT04869228,ClinicalTrials.gov,tri08984,NA
tri08985,NCT04869592,ClinicalTrials.gov,tri08985,NA
tri08986,NCT04870164,ClinicalTrials.gov,tri08986,NA
tri08986,EUCTR2020-004365-39,EudraCT,tri08986,FALSE
tri08987,NCT04871672,ClinicalTrials.gov,tri08987,NA
tri08988,NCT04871828,ClinicalTrials.gov,tri08988,NA
tri08989,NCT04872725,ClinicalTrials.gov,tri08989,NA
tri08990,NCT04872738,ClinicalTrials.gov,tri08990,NA
tri08991,NCT04872751,ClinicalTrials.gov,tri08991,NA
tri08992,NCT04873141,ClinicalTrials.gov,tri08992,NA
tri08993,NCT04873336,ClinicalTrials.gov,tri08993,NA
tri08994,NCT04873349,ClinicalTrials.gov,tri08994,NA
tri08995,NCT04873388,ClinicalTrials.gov,tri08995,NA
tri08996,NCT04873401,ClinicalTrials.gov,tri08996,NA
tri08997,NCT04874740,ClinicalTrials.gov,tri08997,NA
tri08998,NCT04874792,ClinicalTrials.gov,tri08998,NA
tri08999,NCT04874805,ClinicalTrials.gov,tri08999,NA
tri09000,NCT04874818,ClinicalTrials.gov,tri09000,NA
tri09000,EUCTR2020-005984-29,EudraCT,tri09000,NA
tri09001,NCT04875520,ClinicalTrials.gov,tri09001,NA
tri09002,NCT04876417,ClinicalTrials.gov,tri09002,NA
tri09003,NCT04876443,ClinicalTrials.gov,tri09003,NA
tri09004,NCT04876560,ClinicalTrials.gov,tri09004,NA
tri09005,NCT04876573,ClinicalTrials.gov,tri09005,NA
tri09006,NCT04876872,ClinicalTrials.gov,tri09006,NA
tri09007,NCT04876885,ClinicalTrials.gov,tri09007,NA
tri09008,NCT04876898,ClinicalTrials.gov,tri09008,NA
tri09009,NCT04877002,ClinicalTrials.gov,tri09009,NA
tri09010,NCT04877509,ClinicalTrials.gov,tri09010,NA
tri09011,NCT04877704,ClinicalTrials.gov,tri09011,NA
tri09012,NCT04877769,ClinicalTrials.gov,tri09012,NA
tri09013,NCT04877808,ClinicalTrials.gov,tri09013,NA
tri09014,NCT04878042,ClinicalTrials.gov,tri09014,NA
tri09015,NCT04878068,ClinicalTrials.gov,tri09015,NA
tri09016,NCT04878328,ClinicalTrials.gov,tri09016,NA
tri09017,NCT04878900,ClinicalTrials.gov,tri09017,NA
tri09018,NCT04879251,ClinicalTrials.gov,tri09018,NA
tri09019,NCT04880122,ClinicalTrials.gov,tri09019,NA
tri09020,NCT04880135,ClinicalTrials.gov,tri09020,NA
tri09021,NCT04880161,ClinicalTrials.gov,tri09021,NA
tri09022,NCT04880174,ClinicalTrials.gov,tri09022,NA
tri09023,NCT04880317,ClinicalTrials.gov,tri09023,NA
